,synthaud_originalaud,synthcontrol_originalcontrol,synthaud_originalcontrol,synthcontrol_originalaud
0,0.04709227720681104,0.0495845768251144,0.1112324118459343,0.0851674650013185
1,0.03393163907725278,0.34845208779189996,0.007983049540292747,0.53399290510417
2,0.16452596165636846,0.3684765767586832,0.047220551896015574,0.07024616857629318
3,0.059264639531096924,0.11564352820092338,0.021053086810464583,0.1778905653926588
4,0.1891167786041708,0.05424004503394281,0.2255363151069945,0.16219772411930258
5,0.15900898552038573,0.04705589410320904,0.0838592645665387,0.03301477351915874
6,0.3008927267605057,0.248878822856968,0.1349252044886569,0.47702477568271173
7,0.0708284205735698,0.08410935736908898,0.20472675704279122,0.09653779389731079
