,synthaud_originalaud,synthcontrol_originalcontrol,synthaud_originalcontrol,synthcontrol_originalaud
0,0.05397841138530207,0.3230160375303981,0.020572200353464312,0.11520913063690226
1,0.1238926915782057,0.07543760666925796,0.05566141058540949,0.13191434135296928
2,0.11008834428974812,0.09569996808139294,0.040671742844924086,0.04552161148958209
3,0.293424173105285,0.06587301451276936,0.1467545710359848,0.2080574564978726
4,0.08674590365998819,0.028376627901796347,0.0034300300373980505,0.028106642113165374
5,0.06251382384636531,0.00848269935832845,0.03650155764940255,0.10942412453947686
6,0.031317886183995246,0.035028398359710666,0.033952226096839073,0.009246509770366148
7,0.06394481206047142,0.0241669729123146,0.12462537031550969,0.1937170732031824
