,synthaud_originalaud,synthaud_originalcontrol
0,0.176954284985738,0.06788638540117645
1,0.3433509907747021,0.20855848870716007
2,0.25065053260412995,0.0016432480617683855
3,0.011117204699650543,0.05825927611372318
4,0.07288497624421547,0.020966362342170936
5,0.07045807238252788,0.10404129582884254
6,0.026554615660754177,0.0867048953525413
7,0.11348586936829758,0.042340802763829954
