,synthaud_originalaud,synthcontrol_originalcontrol,synthaud_originalcontrol,synthcontrol_originalaud
0,0.09384243537398224,0.14149013725138898,0.020013967782818734,0.010729231428461758
1,0.034650269075223394,0.4232463013656534,0.0072223006951943475,0.6138868514642919
2,0.09348294467716106,0.23636931009244735,0.0696459506443054,0.018923594246971674
3,0.030842457112407864,0.03075635144093218,0.18060051151856474,0.0702061827295456
4,0.08902457746621673,0.166688213029669,0.06370610334657048,0.16807647866005151
5,0.1265837796953324,0.2013342155511048,0.09078567818524015,0.0684871753917579
6,0.05117361918202068,0.10286831085727663,0.012578171797993427,0.22043200716252087
7,0.0881503423056335,0.09831504016743284,0.05518667810826888,0.03160822363108752
