,synthaud_originalaud,synthcontrol_originalcontrol,synthaud_originalcontrol,synthcontrol_originalaud
0,0.07608085120429567,0.029118882446951017,0.02698765186681093,0.06051296574447428
1,0.05653418278831779,0.015638525537946764,0.021756720817174093,0.04847877848331153
2,0.18937057238225186,0.22464315209246455,0.031503397215977585,0.028906520449983486
3,0.03993317978864405,0.32558314898001384,0.1425081126485944,0.5200294937779244
4,0.4677636733928449,0.11945134898145346,0.2596078576766683,0.06551633369135887
5,0.017557268187735644,0.05707668790401668,0.16790405555025512,0.06830095248643744
6,0.027958862566697433,0.0708296217421164,0.017927269085041643,0.1751498897752643
7,0.07242353100394318,0.18942647818865216,0.08605189557493215,0.09375732030415382
